,%N content,Animals used in BAU,Area,BAU animal area required,BAU animals under system,BAU crop area required,BAU feed area required,BAU feed demand,BAU feed production,BAU required milk yields per hectare,BAU_area_required,BAU_nitrogen_input,BAU_production,BAU_total_nitrogen_yield,Flag Description_x,Flag_x,GROUP,IMAGEGROUP,Item_y,Lancet feed demand,NUE,OECD,Production system,Region,Species,Total intake,Unit,Unit_x,Unit_y,Year Code_x,Year Code_y,Year_x,Yield,avg weight,country,crop,feed species,gram per day,grams_food_per_kg,group,lancet animal area required,lancet animals per hectare,lancet area required,lancet feed area required,lancet feed production,lancet food area required,lancet food nitrogen input,lancet food nitrogen yield,lancet food production,lancet nitrogen input,lancet nitrogen yield,lancet required milk yields per hectare,lancet required pasture yields,lancet total production,meat_from_carcass,pasture land,percent_of_group_production,percentage of system,population,product,stocking_rate,total_animals_lancet,total_lancet_slaughtered_milked,yield,yield_from_animal
2453,,3800.0,Malta,,2973.1225392285314,,,707603.1643363904,,,,,38.0,,FAO data based on imputation methodology,Im,Europe,Eastern Europe,"Meat, goat",1951394.790452526,,Non-OECD,Mixed systems,Eastern Europe,Goats,238.0,,tonnes,hg/An,2016.0,2016.0,2016.0,10000.0,,Malta,,Small Ruminants,,0.49482794891059356,beef and lamb,,,,,,,,,104794616.21223627,,,,,,0.74,,0.028549962434259956,0.7824006682180346,429361.99999999994,"Meat, goat",,8199.137775010613,8199.137775010613,,10000.0
2454,,6377.952755905511,Montenegro,,4990.114498083527,,,1187647.2505438793,,,,,81.0,,FAO data based on imputation methodology,Im,Europe,Eastern Europe,"Meat, goat",1646213.7760556736,,Non-OECD,Mixed systems,Eastern Europe,Goats,238.0,,tonnes,hg/An,2016.0,2016.0,2016.0,12700.0,,Montenegro,,Small Ruminants,,0.36210781532112457,beef and lamb,,,,,,,,,112275185.9185843,,,,,,0.74,,0.02089244261026567,0.7824006682180346,628615.0,"Meat, goat",,6916.8646052759395,6916.8646052759395,,12700.0
2455,,964900.0,Romania,,754938.4047635816,,,179675340.33373243,,,,,9649.0,,Official data,,Europe,Eastern Europe,"Meat, goat",145132790.61433995,,Non-OECD,Mixed systems,Eastern Europe,Goats,238.0,,tonnes,hg/An,2016.0,2016.0,2016.0,10000.0,,Romania,,Small Ruminants,,0.7989397629500818,beef and lamb,,,,,,,,,7793981600.5728,,,,,,0.74,,0.0460962244951582,0.7824006682180346,19778083.0,"Meat, goat",,609801.6412367225,609801.6412367225,,10000.0
2456,,249710.14492753622,Serbia,,195373.3842521266,,,46498865.45200613,,,,,3446.0,,Official data,,Europe,Eastern Europe,"Meat, goat",32773763.813034378,,Non-OECD,Mixed systems,Eastern Europe,Goats,238.0,,tonnes,hg/An,2016.0,2016.0,2016.0,13800.0,,Serbia,,Small Ruminants,,0.5582971611250805,beef and lamb,,,,,,,,,2428841843.814146,,,,,,0.74,,0.0322119294440965,0.7824006682180346,8820083.0,"Meat, goat",,137704.88997073268,137704.88997073268,,13800.0
2457,,24306.569343065694,Slovenia,,19017.476096102593,,,4526159.310872417,,,,,333.0,,Official data,,Europe,Eastern Europe,"Meat, goat",2137446.709623366,,Non-OECD,Mixed systems,Eastern Europe,Goats,238.0,,tonnes,hg/An,2016.0,2016.0,2016.0,13700.0,,Slovenia,,Small Ruminants,,0.15343761797155392,beef and lamb,,,,,,,,,157256893.85144228,,,,,,0.74,,0.008852851256147813,0.7824006682180346,2077862.0,"Meat, goat",,8980.868527829269,8980.868527829269,,13700.0
2458,,1380750.0,Albania,,1037206.900571942,,,246855242.33612218,,,,,16569.0,,Official data,,Europe,Eastern Europe,"Meat, sheep",94746634.9683029,,Non-OECD,Mixed systems,Eastern Europe,Sheep,238.0,,tonnes,hg/An,2016.0,2016.0,2016.0,12000.0,,Albania,,Small Ruminants,,4.405859281988339,beef and lamb,,,,,,,,,6359423360.563141,,,,,,0.74,,0.25420374347959496,0.7511909473633475,2926348.0,"Meat, sheep",,398095.1049088357,398095.1049088357,,12000.0
2459,,86351.35135135135,Bosnia and Herzegovina,,64866.35342772689,,,15438192.115799,,,,,1278.0,,Official data,,Europe,Eastern Europe,"Meat, sheep",26928950.4583743,,Non-OECD,Mixed systems,Eastern Europe,Sheep,238.0,,tonnes,hg/An,2016.0,2016.0,2016.0,14800.0,,Bosnia and Herzegovina,,Small Ruminants,,1.2851181248549548,beef and lamb,,,,,,,,,2229224667.4779253,,,,,,0.74,,0.07414713390577861,0.7511909473633475,3516816.0,"Meat, sheep",,113146.85066543824,113146.85066543824,,14800.0
2460,,874821.4285714285,Bulgaria,,657157.9377023284,,,156403589.17315418,,,,,9798.0,,Official data,,Europe,Eastern Europe,"Meat, sheep",324486465.6574496,,Non-OECD,Mixed systems,Eastern Europe,Sheep,238.0,,tonnes,hg/An,2016.0,2016.0,2016.0,11200.0,,Bulgaria,,Small Ruminants,,5.778906145783706,beef and lamb,,,,,,,,,20327656208.65563,,,,,,0.74,,0.33342407949363645,0.7511909473633475,7131494.000000001,"Meat, sheep",,1363388.5111657546,1363388.5111657546,,11200.0
2461,,428534.4827586207,Croatia,,321911.2240813104,,,76614871.33135188,,,,,4971.0,,Official data,,Europe,Eastern Europe,"Meat, sheep",53053382.037554346,,Non-OECD,Mixed systems,Eastern Europe,Sheep,238.0,,tonnes,hg/An,2016.0,2016.0,2016.0,11600.0,,Croatia,,Small Ruminants,,1.6563947322887627,beef and lamb,,,,,,,,,3442260719.4376545,,,,,,0.74,,0.09556858598481208,0.7511909473633475,4213265.0,"Meat, sheep",,222913.36990569052,222913.36990569052,,11600.0
2462,,144238.09523809524,Cyprus,,108350.3514077895,,,25787383.6350539,,,,,3029.0,,Official data,,Europe,Eastern Europe,"Meat, sheep",26061650.423642743,,Non-OECD,Mixed systems,Eastern Europe,Sheep,238.0,,tonnes,hg/An,2016.0,2016.0,2016.0,21000.0,,Cyprus,,Small Ruminants,,5.303963224893917,beef and lamb,,,,,,,,,3061215525.01768,,,,,,0.74,,0.30602141846837744,0.7511909473633475,1170125.0,"Meat, sheep",,109502.7328724485,109502.7328724485,,21000.0
2463,,45482.233502538074,Latvia,,34165.842072972555,,,8131470.413367468,,,,,896.0,,Official data,,Europe,Eastern Europe,"Meat, sheep",6700000.690144271,,Non-OECD,Mixed systems,Eastern Europe,Sheep,238.0,,tonnes,hg/An,2016.0,2016.0,2016.0,19700.0,,Latvia,,Small Ruminants,,0.7595730985571044,beef and lamb,,,,,,,,,738267535.0451376,,,,,,0.74,,0.04382489606260699,0.7511909473633475,1970530.0,"Meat, sheep",,28151.263403967525,28151.263403967525,,19700.0
2464,,73489.93288590603,Lithuania,,55204.97230623258,,,13138783.408883354,,,,,1095.0,,Official data,,Europe,Eastern Europe,"Meat, sheep",7264125.452301695,,Non-OECD,Mixed systems,Eastern Europe,Sheep,238.0,,tonnes,hg/An,2016.0,2016.0,2016.0,14900.0,,Lithuania,,Small Ruminants,,0.4220360692921791,beef and lamb,,,,,,,,,605399839.751706,,,,,,0.74,,0.024350107852075874,0.7511909473633475,2908249.0000000005,"Meat, sheep",,30521.535513872666,30521.535513872666,,14900.0
2465,,6428.571428571428,Malta,,4829.084661621519,,,1149322.1494659216,,,,,108.0,,FAO data based on imputation methodology,Im,Europe,Eastern Europe,"Meat, sheep",3169546.672565887,,Non-OECD,Mixed systems,Eastern Europe,Sheep,238.0,,tonnes,hg/An,2016.0,2016.0,2016.0,16800.0,,Malta,,Small Ruminants,,1.406353117956424,beef and lamb,,,,,,,,,297837330.28740835,,,,,,0.74,,0.0811419984973704,0.7511909473633475,429361.99999999994,"Meat, sheep",,13317.422993974316,13317.422993974316,,16800.0
2466,,14623.376623376624,Montenegro,,10984.948139365315,,,2614417.657168945,,,,,563.0,,Official data,,Europe,Eastern Europe,"Meat, sheep",3623879.3645367026,,Non-OECD,Mixed systems,Eastern Europe,Sheep,238.0,,tonnes,hg/An,2016.0,2016.0,2016.0,38500.0,,Montenegro,,Small Ruminants,,2.516872839824607,beef and lamb,,,,,,,,,780381847.8044811,,,,,,0.74,,0.1452153727108589,0.7511909473633475,628615.0,"Meat, sheep",,15226.383884607994,15226.383884607994,,38500.0
2467,,7737500.0,Romania,,5812339.955223901,,,1383336909.3432884,,,,,77375.0,,Official data,,Europe,Eastern Europe,"Meat, sheep",1117390653.8309495,,Non-OECD,Mixed systems,Eastern Europe,Sheep,238.0,,tonnes,hg/An,2016.0,2016.0,2016.0,10000.0,,Romania,,Small Ruminants,,6.406670552208787,beef and lamb,,,,,,,,,62499671089.679794,,,,,,0.74,,0.3696440429384253,0.7511909473633475,19778083.0,"Meat, sheep",,4694918.713575418,4694918.713575418,,10000.0
2468,,1634120.6030150754,Serbia,,1227536.6038848592,,,292153711.7245965,,,,,32519.0,,Official data,,Europe,Eastern Europe,"Meat, sheep",205918502.57176885,,Non-OECD,Mixed systems,Eastern Europe,Sheep,238.0,,tonnes,hg/An,2016.0,2016.0,2016.0,19900.0,,Serbia,,Small Ruminants,,5.268504173716336,beef and lamb,,,,,,,,,22920344724.0256,,,,,,0.74,,0.30397554660260423,0.7511909473633475,8820083.0,"Meat, sheep",,865203.7923183566,865203.7923183566,,19900.0
2469,,94028.77697841727,Slovenia,,70633.56605783419,,,16810788.72176454,,,,,1307.0,,Official data,,Europe,Eastern Europe,"Meat, sheep",7938776.0287614055,,Non-OECD,Mixed systems,Eastern Europe,Sheep,238.0,,tonnes,hg/An,2016.0,2016.0,2016.0,13900.0,,Slovenia,,Small Ruminants,,0.6022311311976606,beef and lamb,,,,,,,,,617221502.2937988,,,,,,0.74,,0.034746776551907485,0.7511909473633475,2077862.0,"Meat, sheep",,33356.20180151851,33356.20180151851,,13900.0
2470,,233562.5,North Macedonia,,175450.03564355185,,,41757108.48316534,,,,,3737.0,,Official data,,Europe,Eastern Europe,"Meat, sheep",96498595.53731872,,Non-OECD,Mixed systems,Eastern Europe,Sheep,238.0,,tonnes,hg/An,2016.0,2016.0,2016.0,16000.0,,North Macedonia,,Small Ruminants,,8.412739836342382,beef and lamb,,,,,,,,,8636020659.053644,,,,,,0.74,,0.4853877126899597,0.7511909473633475,2081206.0000000002,"Meat, sheep",,405456.2837702467,405456.2837702467,,16000.0
2471,,1862200.0,Algeria,,676666.9665829059,,,161046738.0467316,,,,,18622.0,,FAO data based on imputation methodology,Im,"NorthAfrica,WestandCentralAsia",North Africa,"Meat, goat",123291019.33728082,,Non-OECD,Mixed systems,Near East and North Africa,Goats,238.0,,tonnes,hg/An,2016.0,2016.0,2016.0,10000.0,,Algeria,,Small Ruminants,,0.7117933424341066,beef and lamb,,,,,,,,,14256267403.768373,,,,,,0.74,,0.04073908782246491,0.3633696523375072,40606052.0,"Meat, goat",,518029.493013785,518029.493013785,,10000.0
2472,,10400.0,Bahrain,,3779.0443843100747,,,899412.5634657978,,,,,156.0,,FAO data based on imputation methodology,Im,"NorthAfrica,WestandCentralAsia",Middle East,"Meat, goat",0.0,,Non-OECD,Mixed systems,Near East and North Africa,Goats,238.0,,tonnes,hg/An,2016.0,2016.0,2016.0,15000.0,,Bahrain,,Small Ruminants,,0.0,beef and lamb,,,,,,,,,0.0,,,,,,0.74,,0.008600727753886867,0.3633696523375072,1425171.0,"Meat, goat",,0.0,0.0,,15000.0
2473,,2593823.529411765,Egypt,,942516.7541071988,,,224318987.4775133,,,,,52914.0,,Official data,,"NorthAfrica,WestandCentralAsia",North Africa,"Meat, goat",186077074.4556569,,Non-OECD,Mixed systems,Near East and North Africa,Goats,238.0,,tonnes,hg/An,2016.0,2016.0,2016.0,20400.0,,Egypt,,Small Ruminants,,0.929984506853821,beef and lamb,,,,,,,,,43893218440.69772,,,,,,0.74,,0.0532271352365969,0.3633696523375072,95688681.0,"Meat, goat",,781836.447292676,781836.447292676,,20400.0
2474,,8618433.73493976,Iran (Islamic Republic of),,3131677.269958904,,,745339190.2502191,,,,,71533.0,,FAO data based on imputation methodology,Im,SouthandSoutheastAsia,Middle East,"Meat, goat",584846834.8523595,,Non-OECD,Mixed systems,Near East and North Africa,Goats,238.0,,tonnes,hg/An,2016.0,2016.0,2016.0,8300.0,,Iran (Islamic Republic of),,Small Ruminants,,1.4175553695187815,beef and lamb,,,,,,,,,56129946183.896545,,,,,,0.74,,0.08340523473280663,0.3633696523375072,80277428.0,"Meat, goat",,2457339.6422368046,2457339.6422368046,,8300.0
2475,,503350.2538071066,Iraq,,182902.20672988432,,,43530725.20171247,,,,,9916.0,,FAO data based on imputation methodology,Im,"NorthAfrica,WestandCentralAsia",Middle East,"Meat, goat",164791714.84735647,,Non-OECD,Mixed systems,Near East and North Africa,Goats,238.0,,tonnes,hg/An,2016.0,2016.0,2016.0,19700.0,,Iraq,,Small Ruminants,,2.045699684736276,beef and lamb,,,,,,,,,37538419974.72864,,,,,,0.74,,0.1170844599780378,0.3633696523375072,37202572.0,"Meat, goat",,692402.1632241869,692402.1632241869,,19700.0
2476,,339913.04347826086,Israel,,123514.08443367961,,,29396352.09521575,,,,,3909.0,,Official data,,"NorthAfrica,WestandCentralAsia",Middle East,"Meat, goat",14964892.219911674,,Non-OECD,Mixed systems,Near East and North Africa,Goats,238.0,,tonnes,hg/An,2016.0,2016.0,2016.0,11500.0,,Israel,,Small Ruminants,,0.4924972994800868,beef and lamb,,,,,,,,,1989966765.2012928,,,,,,0.74,,0.028187803312733906,0.3633696523375072,8191828.0,"Meat, goat",,62877.69840299022,62877.69840299022,,11500.0
2477,,548294.5736434108,Jordan,,199233.6086033479,,,47417598.8475968,,,,,7073.0,,FAO data based on imputation methodology,Im,"NorthAfrica,WestandCentralAsia",Middle East,"Meat, goat",69295231.75518171,,Non-OECD,Mixed systems,Near East and North Africa,Goats,238.0,,tonnes,hg/An,2016.0,2016.0,2016.0,12900.0,,Jordan,,Small Ruminants,,2.2161948280190815,beef and lamb,,,,,,,,,10336355828.132376,,,,,,0.74,,0.1268426527025573,0.3633696523375072,9455802.0,"Meat, goat",,291156.43594614166,291156.43594614166,,12900.0
2478,,35342.857142857145,Kuwait,,12842.521712614183,,,3056520.167602176,,,,,1237.0,,Official data,,"NorthAfrica,WestandCentralAsia",Middle East,"Meat, goat",1859314.3291489435,,Non-OECD,Mixed systems,Near East and North Africa,Goats,238.0,,tonnes,hg/An,2016.0,2016.0,2016.0,35000.0,,Kuwait,,Small Ruminants,,0.3764454740215631,beef and lamb,,,,,,,,,752480500.3860188,,,,,,0.74,,0.02154564297284587,0.3633696523375072,4052584.0000000005,"Meat, goat",,7812.245080457746,7812.245080457746,,35000.0
2479,,186020.94240837696,Lebanon,,67594.36517042738,,,16087458.910561716,,,,,3553.0,,FAO data based on imputation methodology,Im,"NorthAfrica,WestandCentralAsia",Middle East,"Meat, goat",12781753.180813547,,Non-OECD,Mixed systems,Near East and North Africa,Goats,238.0,,tonnes,hg/An,2016.0,2016.0,2016.0,19100.0,,Lebanon,,Small Ruminants,,0.952803646800608,beef and lamb,,,,,,,,,2822917485.2229567,,,,,,0.74,,0.054533175755529295,0.3633696523375072,6006668.000000001,"Meat, goat",,53704.84529753591,53704.84529753591,,19100.0
2480,,854421.768707483,Libya,,310470.9410448361,,,73892083.96867098,,,,,12560.0,,FAO data based on imputation methodology,Im,"NorthAfrica,WestandCentralAsia",North Africa,"Meat, goat",0.0,,Non-OECD,Mixed systems,Near East and North Africa,Goats,238.0,,tonnes,hg/An,2016.0,2016.0,2016.0,14700.0,,Libya,,Small Ruminants,,0.0,beef and lamb,,,,,,,,,0.0,,,,,,0.74,,0.2292347283312953,0.3633696523375072,6293253.000000001,"Meat, goat",,0.0,0.0,,14700.0
2481,,2145107.9136690646,Morocco,,779467.1168163634,,,185513173.8022945,,,,,29817.0,,Official data,,"NorthAfrica,WestandCentralAsia",North Africa,"Meat, goat",124283252.57465686,,Non-OECD,Mixed systems,Near East and North Africa,Goats,238.0,,tonnes,hg/An,2016.0,2016.0,2016.0,13900.0,,Morocco,,Small Ruminants,,1.1480257916657486,beef and lamb,,,,,,,,,19975690491.75908,,,,,,0.74,,0.0657066043764737,0.3633696523375072,35276786.0,"Meat, goat",,522198.5402296507,522198.5402296507,,13900.0
2482,,149069.76744186046,Palestine,,54167.42956938188,,,12891848.237512887,,,,,3205.0,,FAO data based on imputation methodology,Im,"NorthAfrica,WestandCentralAsia",Middle East,"Meat, goat",0.0,,Non-OECD,Mixed systems,Near East and North Africa,Goats,238.0,,tonnes,hg/An,2016.0,2016.0,2016.0,21500.0,,Palestine,,Small Ruminants,,0.0,beef and lamb,,,,,,,,,0.0,,,,,,0.74,,0.13820612332902113,0.3633696523375072,4790705.0,"Meat, goat",,0.0,0.0,,21500.0
2483,,658400.0,Oman,,239242.57909901472,,,56939733.8255655,,,,,16460.0,,FAO data based on imputation methodology,Im,"NorthAfrica,WestandCentralAsia",Middle East,"Meat, goat",29357036.42127967,,Non-OECD,Mixed systems,Near East and North Africa,Goats,238.0,,tonnes,hg/An,2016.0,2016.0,2016.0,25000.0,,Oman,,Small Ruminants,,3.888441319632235,beef and lamb,,,,,,,,,8486460807.396726,,,,,,0.74,,0.22255273120605734,0.3633696523375072,4424762.0,"Meat, goat",,123348.89252638516,123348.89252638516,,25000.0
2484,,57000.0,Qatar,,20712.07018323791,,,4929472.703610622,,,,,798.0,,FAO data based on imputation methodology,Im,"NorthAfrica,WestandCentralAsia",Middle East,"Meat, goat",0.0,,Non-OECD,Mixed systems,Near East and North Africa,Goats,238.0,,tonnes,hg/An,2016.0,2016.0,2016.0,14000.0,,Qatar,,Small Ruminants,,0.0,beef and lamb,,,,,,,,,0.0,,,,,,0.74,,0.07255864702673213,0.3633696523375072,2569804.0,"Meat, goat",,0.0,0.0,,14000.0
2485,,2093862.0689655172,Saudi Arabia,,760845.9320426935,,,181081331.82616106,,,,,30361.0,,FAO data based on imputation methodology,Im,"NorthAfrica,WestandCentralAsia",Middle East,"Meat, goat",193433626.94053516,,Non-OECD,Mixed systems,Near East and North Africa,Goats,238.0,,tonnes,hg/An,2016.0,2016.0,2016.0,14500.0,,Saudi Arabia,,Small Ruminants,,2.0372190423521817,beef and lamb,,,,,,,,,32432047457.98723,,,,,,0.74,,0.1165990752262009,0.3633696523375072,32275687.0,"Meat, goat",,812746.3316829208,812746.3316829208,,14500.0
2486,,448906.7524115756,Syrian Arab Republic,,163119.09055575362,,,38822343.55226936,,,,,13961.0,,FAO data based on imputation methodology,Im,"NorthAfrica,WestandCentralAsia",Middle East,"Meat, goat",0.0,,Non-OECD,Mixed systems,Near East and North Africa,Goats,238.0,,tonnes,hg/An,2016.0,2016.0,2016.0,31100.0,,Syrian Arab Republic,,Small Ruminants,,0.0,beef and lamb,,,,,,,,,0.0,,,,,,0.74,,0.057014857105518936,0.3633696523375072,18430453.0,"Meat, goat",,0.0,0.0,,31100.0
2487,,723484.8484848485,Tunisia,,262892.43786539347,,,62568400.211963646,,,,,9550.0,,Official data,,"NorthAfrica,WestandCentralAsia",North Africa,"Meat, goat",51128018.77953956,,Non-OECD,Mixed systems,Near East and North Africa,Goats,238.0,,tonnes,hg/An,2016.0,2016.0,2016.0,13200.0,,Tunisia,,Small Ruminants,,1.3874507325672283,beef and lamb,,,,,,,,,7803820741.627987,,,,,,0.74,,0.07940995493173239,0.3633696523375072,11403248.0,"Meat, goat",,214823.6083173931,214823.6083173931,,13200.0
2488,,3312500.0,United Arab Emirates,,1203661.9733679926,,,286471549.66158223,,,,,53000.0,,FAO estimate,F,"NorthAfrica,WestandCentralAsia",Middle East,"Meat, goat",211118139.50854567,,Non-OECD,Mixed systems,Near East and North Africa,Goats,238.0,,tonnes,hg/An,2016.0,2016.0,2016.0,16000.0,,United Arab Emirates,,Small Ruminants,,8.542740640971235,beef and lamb,,,,,,,,,39058892260.57926,,,,,,0.74,,0.4889389103119984,0.3633696523375072,9269612.0,"Meat, goat",,887051.0063384272,887051.0063384272,,16000.0
2489,,57333.333333333336,Western Sahara,,20833.193400683747,,,4958300.029362732,,,,,688.0,,FAO data based on imputation methodology,Im,"NorthAfrica,WestandCentralAsia",North Africa,"Meat, goat",0.0,,Non-OECD,Mixed systems,Near East and North Africa,Goats,238.0,,tonnes,hg/An,2016.0,2016.0,2016.0,12000.0,,Western Sahara,,Small Ruminants,,0.0,beef and lamb,,,,,,,,,0.0,,,,,,0.74,,0.2823143208863357,0.3633696523375072,538755.0,"Meat, goat",,0.0,0.0,,12000.0
2490,,5816727.2727272725,Yemen,,2113622.1668330054,,,503042075.70625526,,,,,63984.0,,Official data,,"NorthAfrica,WestandCentralAsia",Middle East,"Meat, goat",494664991.09858674,,Non-OECD,Mixed systems,Near East and North Africa,Goats,238.0,,tonnes,hg/An,2016.0,2016.0,2016.0,11000.0,,Yemen,,Small Ruminants,,4.624411872013899,beef and lamb,,,,,,,,,62918483997.61682,,,,,,0.74,,0.2646755879128834,0.3633696523375072,27584213.0,"Meat, goat",,2078424.332347003,2078424.332347003,,11000.0
2491,,16144397.590361446,Algeria,,7482391.964492642,,,1780809287.549249,,,,,267997.0,,FAO data based on imputation methodology,Im,"NorthAfrica,WestandCentralAsia",North Africa,"Meat, sheep",1363317226.85084,,Non-OECD,Mixed systems,Near East and North Africa,Sheep,238.0,,tonnes,hg/An,2016.0,2016.0,2016.0,16600.0,,Algeria,,Small Ruminants,,10.243716055864747,beef and lamb,,,,,,,,,205167914048.31454,,,,,,0.74,,0.5862932724281564,0.4634667798914833,40606052.0,"Meat, sheep",,5728223.64223042,5728223.64223042,,16600.0
2492,,936722.2222222222,Bahrain,,434139.6319861278,,,103325232.41269842,,,,,16861.0,,FAO data based on imputation methodology,Im,"NorthAfrica,WestandCentralAsia",Middle East,"Meat, sheep",0.0,,Non-OECD,Mixed systems,Near East and North Africa,Sheep,238.0,,tonnes,hg/An,2016.0,2016.0,2016.0,18000.0,,Bahrain,,Small Ruminants,,0.0,beef and lamb,,,,,,,,,0.0,,,,,,0.74,,0.9295953247326055,0.4634667798914833,1425171.0,"Meat, sheep",,0.0,0.0,,18000.0
2493,,2370689.6551724137,Egypt,,1098735.9006048096,,,261499144.3439447,,,,,75625.0,,Official data,,"NorthAfrica,WestandCentralAsia",North Africa,"Meat, sheep",216918756.18445617,,Non-OECD,Mixed systems,Near East and North Africa,Sheep,238.0,,tonnes,hg/An,2016.0,2016.0,2016.0,31900.0,,Egypt,,Small Ruminants,,1.3291393266587332,beef and lamb,,,,,,,,,62732445942.052505,,,,,,0.74,,0.07607253472176816,0.4634667798914833,95688681.0,"Meat, sheep",,911423.345312841,911423.345312841,,31900.0
2494,,9566666.666666666,Iran (Islamic Republic of),,4433832.19429519,,,1055252062.2422553,,,,,287000.0,,FAO estimate,F,SouthandSoutheastAsia,Middle East,"Meat, sheep",828026805.3080903,,Non-OECD,Mixed systems,Near East and North Africa,Sheep,238.0,,tonnes,hg/An,2016.0,2016.0,2016.0,30000.0,,Iran (Islamic Republic of),,Small Ruminants,,5.687422463085432,beef and lamb,,,,,,,,,225200880080.21896,,,,,,0.74,,0.33463299971083976,0.4634667798914833,80277428.0,"Meat, sheep",,3479104.223983573,3479104.223983573,,30000.0
2495,,1841445.78313253,Iraq,,853448.9474531844,,,203120849.4938579,,,,,45852.0,,Official data,,"NorthAfrica,WestandCentralAsia",Middle East,"Meat, sheep",768942694.0221951,,Non-OECD,Mixed systems,Near East and North Africa,Sheep,238.0,,tonnes,hg/An,2016.0,2016.0,2016.0,24900.0,,Iraq,,Small Ruminants,,9.459401164232325,beef and lamb,,,,,,,,,173579228789.96146,,,,,,0.74,,0.5414034549125645,0.4634667798914833,37202572.0,"Meat, sheep",,3230851.6555554415,3230851.6555554415,,24900.0
2496,,362566.37168141594,Israel,,168037.46878012453,,,39992917.56966964,,,,,8194.0,,FAO data based on imputation methodology,Im,"NorthAfrica,WestandCentralAsia",Middle East,"Meat, sheep",20359318.702245448,,Non-OECD,Mixed systems,Near East and North Africa,Sheep,238.0,,tonnes,hg/An,2016.0,2016.0,2016.0,22600.0,,Israel,,Small Ruminants,,1.0323670688001616,beef and lamb,,,,,,,,,4171345017.6667676,,,,,,0.74,,0.059086943040302285,0.4634667798914833,8191828.0,"Meat, sheep",,85543.35589178759,85543.35589178759,,22600.0
2497,,1916354.1666666667,Jordan,,888166.494756627,,,211383625.75207722,,,,,18397.0,,Official data,,"NorthAfrica,WestandCentralAsia",Middle East,"Meat, sheep",308912253.9253833,,Non-OECD,Mixed systems,Near East and North Africa,Sheep,238.0,,tonnes,hg/An,2016.0,2016.0,2016.0,9600.0,,Jordan,,Small Ruminants,,5.764362540798394,beef and lamb,,,,,,,,,26885047104.503223,,,,,,0.74,,0.32992001721602526,0.4634667798914833,9455802.0,"Meat, sheep",,1297950.646745308,1297950.646745308,,9600.0
2498,,3149005.847953216,Kuwait,,1459459.600210327,,,347351384.85005784,,,,,53848.0,,FAO data based on imputation methodology,Im,"NorthAfrica,WestandCentralAsia",Middle East,"Meat, sheep",211297610.2520195,,Non-OECD,Mixed systems,Near East and North Africa,Sheep,238.0,,tonnes,hg/An,2016.0,2016.0,2016.0,17100.0,,Kuwait,,Small Ruminants,,16.38709449079477,beef and lamb,,,,,,,,,32756321733.86123,,,,,,0.74,,0.937906049152631,0.4634667798914833,4052584.0000000005,"Meat, sheep",,887805.0850925188,887805.0850925188,,17100.0
2499,,285227.2727272727,Lebanon,,132193.36562813897,,,31462021.019497074,,,,,7530.0,,FAO data based on imputation methodology,Im,"NorthAfrica,WestandCentralAsia",Middle East,"Meat, sheep",24997098.01755995,,Non-OECD,Mixed systems,Near East and North Africa,Sheep,238.0,,tonnes,hg/An,2016.0,2016.0,2016.0,26400.0,,Lebanon,,Small Ruminants,,2.0193108529154453,beef and lamb,,,,,,,,,5982710009.493066,,,,,,0.74,,0.1155741101714426,0.4634667798914833,6006668.000000001,"Meat, sheep",,105029.82360319307,105029.82360319307,,26400.0
2500,,2071000.0,Libya,,959839.701155262,,,228441848.87495235,,,,,31065.0,,FAO data based on imputation methodology,Im,"NorthAfrica,WestandCentralAsia",North Africa,"Meat, sheep",0.0,,Non-OECD,Mixed systems,Near East and North Africa,Sheep,238.0,,tonnes,hg/An,2016.0,2016.0,2016.0,15000.0,,Libya,,Small Ruminants,,0.0,beef and lamb,,,,,,,,,0.0,,,,,,0.74,,0.5669726779945612,0.4634667798914833,6293253.000000001,"Meat, sheep",,0.0,0.0,,15000.0
2501,,11099655.172413792,Morocco,,5144321.440664467,,,1224348502.8781433,,,,,160945.0,,Official data,,"NorthAfrica,WestandCentralAsia",North Africa,"Meat, sheep",820243711.558587,,Non-OECD,Mixed systems,Near East and North Africa,Sheep,238.0,,tonnes,hg/An,2016.0,2016.0,2016.0,14500.0,,Morocco,,Small Ruminants,,6.1967673152779925,beef and lamb,,,,,,,,,107823976462.9629,,,,,,0.74,,0.3546684589788228,0.4634667798914833,35276786.0,"Meat, sheep",,3446402.1494058277,3446402.1494058277,,14500.0
2502,,395189.0034364261,Palestine,,183156.97487120476,,,43591360.01934673,,,,,11500.0,,FAO estimate,F,"NorthAfrica,WestandCentralAsia",Middle East,"Meat, sheep",0.0,,Non-OECD,Mixed systems,Near East and North Africa,Sheep,238.0,,tonnes,hg/An,2016.0,2016.0,2016.0,29100.0,,Palestine,,Small Ruminants,,0.0,beef and lamb,,,,,,,,,0.0,,,,,,0.74,,0.49590340664079346,0.4634667798914833,4790705.0,"Meat, sheep",,0.0,0.0,,29100.0
